customer_id,first_name,last_name,age,gender,region,vip_status
4546,Mark,Gross,44,M,Murang'a,False
4547,Amber,Chambers,62,M,Kisumu,True
4548,Janice,Rose,70,M,Mombasa,False
4549,Alexander,Shaffer,70,F,Mombasa,False
4550,Charles,Fields,54,M,Nakuru,False
4551,Thomas,Frank,41,M,Kisumu,True
4552,Kenneth,Avila,65,M,Nakuru,True
4553,Jeanette,Joseph,30,M,Kisumu,False
4554,Randy,Stanley,62,F,Eldoret,True
4555,Adriana,Velasquez,25,F,Nakuru,True
4556,Kiara,Keller,46,F,Nakuru,True
4557,Kevin,Nelson,33,F,Nyeri,True
4558,Jordan,Sanchez,44,F,Mombasa,False
4559,Ashley,Clark,76,F,Kisumu,True
4560,Daniel,Thomas,32,M,Meru,False
4561,Michele,Villarreal,33,M,Kakamega,True
4562,Erik,Wagner,18,F,Mombasa,True
4563,Carrie,Vasquez,73,M,Isiolo,True
4564,William,Peters,76,M,Kisii,True
4565,Jeanne,Stein,76,F,Isiolo,True
4566,Christopher,Owens,53,F,Kisii,False
4567,Joyce,Graham,21,F,Mombasa,True
4568,Anna,Evans,66,F,Kisumu,False
4569,Deborah,Lewis,47,M,Mombasa,True
4570,Billy,Morris,62,M,Nairobi,False
4571,Jacob,Hicks,62,F,Uasin Gishu,False
4572,Michael,Jones,39,M,Nakuru,False
4573,Carolyn,Hernandez,24,F,Nairobi,True
4574,Lauren,Marshall,39,M,Kericho,False
4575,Donald,Mills,55,M,Vihiga,False
4576,Jeremy,Brooks,20,F,Kericho,False
4577,Carl,Wong,44,M,Nairobi,True
4578,Hannah,Maynard,31,F,Nairobi,False
4579,Travis,Valencia,36,M,Mombasa,False
4580,David,Burnett,19,M,Murang'a,False
4581,Courtney,Green,64,M,Nakuru,False
4582,Billy,Harvey,24,F,Eldoret,False
4583,Kimberly,Walters,29,F,Kisumu,False
4584,Kelly,Jacobs,24,M,Turkana,False
4585,Leslie,Branch,49,F,Murang'a,True
4586,Donald,Jones,71,M,Kisumu,False
4587,John,Murray,50,M,Kisumu,True
4588,Elizabeth,Barrett,31,F,Nakuru,True
4589,Sherri,Huber,26,M,Nakuru,False
4590,Ronnie,Chandler,64,F,Turkana,True
4591,Joshua,Page,21,F,Kisumu,False
4592,Lori,Solis,75,F,Kisumu,False
4593,Tim,Galvan,75,M,Kisumu,True
4594,Sara,Cole,46,F,Nakuru,False
4595,Judy,Castro,18,F,Murang'a,True
4596,Frances,Murphy,59,F,Eldoret,True
4597,Rachel,Alvarez,37,M,Narok,True
4598,Matthew,Pham,29,F,Nyeri,False
4599,Nicholas,Scott,54,F,Kericho,False
4600,Jaclyn,Gonzales,61,M,Kisumu,False
4601,Rebecca,Bradley,73,M,Kiambu,True
4602,Sherri,Hughes,18,M,Nakuru,False
4603,Stacey,King,77,F,Trans Nzoia,False
4604,David,Johnson,32,M,Nairobi,True
4605,Cassidy,Reyes,22,F,Nakuru,False
4606,Christopher,Bradshaw,56,M,Mombasa,False
4607,Daniel,Merritt,64,M,Nyeri,True
4608,Scott,Bates,43,F,Nakuru,True
4609,Judy,Carlson,41,F,Eldoret,True
4610,Amber,Gordon,29,M,Murang'a,False
4611,Melanie,Rios,35,F,Mombasa,False
4612,Kristi,Perez,36,M,Vihiga,True
4613,Robert,White,19,M,Nakuru,False
4614,Christy,Powers,51,M,Nakuru,True
4615,Lauren,Jones,19,M,Nairobi,False
4616,Deborah,Wright,29,F,Kisumu,False
4617,Mckenzie,Pugh,69,M,Nakuru,False
4618,Alison,Bryan,36,F,Nakuru,True
4619,Diane,Hart,55,F,Nairobi,True
4620,Suzanne,Chambers,23,M,Meru,False
4621,Courtney,Williams,54,F,Eldoret,True
4622,Linda,Barton,54,F,Kericho,True
4623,Emily,Francis,32,F,Nairobi,True
4624,Patrick,Martinez,79,F,Nakuru,False
4625,Meagan,Burns,30,F,Nakuru,True
4626,Maria,Gross,73,F,Nakuru,False
4627,John,Jordan,36,F,Kisumu,False
4628,Michael,Roach,80,F,Isiolo,False
4629,Albert,Roberts,30,M,Nakuru,False
4630,Angela,Massey,67,M,Trans Nzoia,False
4631,Charles,Gomez,35,F,Isiolo,False
4632,Pamela,Mcneil,37,M,Nakuru,False
4633,Danielle,Thompson,46,M,Kisumu,True
4634,Todd,Allen,67,F,Nakuru,False
4635,Randall,Patel,48,F,Kakamega,False
4636,Kimberly,Sanders,63,M,Eldoret,True
4637,Douglas,Erickson,79,F,Kisumu,False
4638,Ryan,Boyd,69,M,Trans Nzoia,False
4639,Rachel,Allen,54,F,Nairobi,False
4640,Jose,Fernandez,35,F,Eldoret,True
4641,David,Powers,51,M,Kiambu,False
4642,Adam,Barber,63,M,Mombasa,True
4643,Dylan,Gill,35,M,Nakuru,False
4644,Michael,Jones,27,M,Mombasa,False
4645,Mike,Mcmahon,30,M,Meru,False
4646,Michael,Olson,52,F,Mombasa,False
4647,Nathan,Frazier,54,M,Kisumu,False
4648,Melanie,Perez,78,M,Mombasa,True
4649,James,Moreno,35,F,Machakos,True
4650,Scott,Acosta,43,M,Eldoret,True
4651,Brandon,Robles,20,F,Nairobi,False
4652,Susan,Lopez,78,F,Mombasa,True
4653,Derek,Hughes,41,F,Vihiga,False
4654,Antonio,Perry,19,M,Turkana,False
4655,Rebecca,Luna,23,F,Narok,False
4656,Lauren,Carlson,46,F,Narok,False
4657,Taylor,Collins,21,M,Bungoma,True
4658,Cody,Collins,65,F,Kiambu,False
4659,Hayley,Figueroa,21,M,Eldoret,True
4660,Dana,Ford,53,M,Nairobi,False
4661,Patty,Thompson,51,M,Nairobi,True
4662,Glenn,Cole,52,F,Mombasa,False
4663,Danielle,Anderson,45,F,Nakuru,True
4664,Daniel,Dickerson,61,M,Nairobi,True
4665,Michele,Thomas,44,F,Eldoret,False
4666,Kenneth,Juarez,54,M,Nakuru,False
4667,David,Riley,66,F,Nakuru,True
4668,Emily,Davidson,76,M,Eldoret,False
4669,Nicholas,Mcguire,18,F,Eldoret,False
4670,Samantha,Wright,37,F,Narok,False
4671,Marcus,Burns,78,F,Nakuru,False
4672,April,Hines,32,M,Kakamega,False
4673,Debbie,Smith,64,M,Vihiga,False
4674,Kevin,Lopez,65,M,Kisumu,False
4675,Robert,Bennett,52,F,Eldoret,False
4676,Tiffany,Jones,72,M,Kisumu,True
4677,Taylor,Hester,23,M,Kiambu,False
4678,William,Buckley,28,M,Narok,True
4679,Richard,Haynes,23,M,Eldoret,False
4680,John,Sellers,26,M,Nairobi,True
4681,Laura,Stone,19,F,Nairobi,False
4682,Lynn,Clark,23,M,Mombasa,False
4683,Stacey,Taylor,74,M,Nairobi,False
4684,Rachel,Wilson,30,M,Nairobi,False
4685,Leah,Lin,25,F,Isiolo,True
4686,Anna,Robles,19,F,Nakuru,True
4687,Amy,Patterson,25,F,Kisumu,False
4688,Lisa,Saunders,52,M,Vihiga,True
4689,Melissa,Robinson,61,F,Trans Nzoia,False
4690,Kristin,Parker,58,F,Kisumu,False
4691,Michele,Walker,37,M,Nakuru,False
4692,Donna,Bray,56,F,Nakuru,True
4693,Marie,Keller,74,F,Meru,True
4694,Scott,Fry,32,F,Nakuru,True
4695,Michael,Blackwell,46,M,Eldoret,True
4696,Ricky,Thomas,24,F,Nakuru,False
4697,Natasha,Wells,73,M,Nairobi,True
4698,Madison,Larson,53,F,Mombasa,True
4699,Caroline,Lopez,78,F,Mombasa,False
4700,Joy,Hobbs,45,M,Nakuru,False
4701,Robert,Reed,49,F,Nairobi,True
4702,Amanda,Moore,76,M,Turkana,False
4703,Susan,Zimmerman,29,F,Nakuru,False
4704,Stephen,Martin,57,M,Eldoret,False
4705,Robert,Bennett,41,M,Nairobi,True
4706,Joan,Flores,48,F,Mombasa,False
4707,Martha,Rios,79,M,Mombasa,False
4708,Janice,Sawyer,63,M,Mombasa,False
4709,Holly,Warren,43,M,Eldoret,False
4710,Angela,King,26,M,Kisumu,False
4711,David,Scott,31,M,Nakuru,False
4712,Scott,Orozco,72,F,Kisumu,True
4713,Ashley,Taylor,30,M,Narok,False
4714,Aaron,Vasquez,50,M,Kisii,True
4715,Ryan,Michael,18,F,Mombasa,False
4716,Debra,Davis,56,M,Kisumu,True
4717,Matthew,Scott,31,F,Kisumu,True
4718,Patricia,Welch,28,F,Kisii,True
4719,John,Page,79,F,Nairobi,True
4720,Louis,Martinez,45,M,Nakuru,True
4721,Julia,Perez,69,M,Nairobi,True
4722,Alexis,Moore,31,F,Narok,True
4723,Robert,Bridges,39,M,Mombasa,True
4724,James,Lloyd,42,M,Uasin Gishu,True
4725,Derrick,Gordon,29,F,Narok,True
4726,Nathan,Campbell,27,M,Mombasa,True
4727,Maria,Taylor,80,F,Nakuru,False
4728,Catherine,Parker,48,F,Eldoret,True
4729,Zachary,Norton,19,F,Nakuru,True
4730,Mary,Wallace,19,M,Isiolo,True
4731,Kyle,Brewer,55,M,Nakuru,False
4732,Monica,Miller,33,F,Mombasa,False
4733,Diana,Vega,20,M,Nairobi,False
4734,Brad,Page,80,M,Eldoret,True
4735,David,Vazquez,67,F,Nairobi,True
4736,Richard,Thompson,69,F,Kisumu,False
4737,Holly,Harris,30,M,Eldoret,True
4738,Pamela,Smith,77,M,Kisumu,True
4739,Jason,Wright,28,F,Isiolo,True
4740,Maria,Medina,32,M,Kisumu,True
4741,Eric,Harris,52,F,Kisumu,False
4742,Mark,Calderon,61,M,Kisumu,False
4743,Michael,Oconnell,60,F,Kisumu,False
4744,Bob,Gray,47,F,Mombasa,True
4745,Marie,Alvarado,78,M,Nairobi,False
4746,Howard,Singleton,73,M,Meru,True
4747,Renee,Decker,40,F,Nyeri,False
4748,Marissa,Wilson,49,F,Uasin Gishu,False
4749,Antonio,Davies,25,M,Uasin Gishu,True
4750,Brenda,Rodriguez,41,M,Mombasa,True
4751,Donna,Sullivan,35,F,Mombasa,False
4752,Michael,Lang,66,F,Eldoret,False
4753,Kenneth,Johnston,26,M,Kisumu,True
4754,Angela,Smith,23,F,Nakuru,True
4755,Wanda,Hall,40,F,Mombasa,True
4756,Lindsey,Woods,76,F,Mombasa,True
4757,Tanya,Olson,48,F,Kisumu,False
4758,Alexandra,Stewart,71,F,Nairobi,True
4759,Rachel,Jones,63,M,Vihiga,False
4760,Katrina,Morris,37,F,Mombasa,False
4761,Debbie,Knapp,33,F,Nairobi,False
4762,Paige,Fernandez,33,M,Mombasa,False
4763,Danielle,Ortega,77,F,Kisumu,True
4764,Annette,Ingram,38,F,Kisumu,False
4765,Amy,Mclean,63,M,Nakuru,False
4766,Courtney,Watkins,37,F,Nakuru,True
4767,Randy,Keller,29,M,Kisumu,False
4768,Adam,Cook,34,M,Nakuru,False
4769,Kristin,Pennington,18,M,Nairobi,False
4770,Michael,Lee,59,F,Nairobi,False
4771,Shane,Roman,20,M,Eldoret,False
4772,Jay,Cole,59,M,Nairobi,True
4773,Kimberly,Miller,55,M,Nairobi,True
4774,Jared,Watts,34,M,Kisumu,True
4775,Monique,Rios,27,M,Nairobi,False
4776,Amber,Harris,66,F,Isiolo,True
4777,Cynthia,Dorsey,67,M,Mombasa,False
4778,Connie,Austin,35,F,Isiolo,False
4779,Tom,Holmes,39,M,Eldoret,False
4780,Karen,Mueller,72,F,Nakuru,False
4781,Jennifer,Noble,30,M,Nakuru,True
4782,Jonathan,Castro,50,F,Uasin Gishu,True
4783,Savannah,Peters,40,M,Nakuru,True
4784,Kyle,Smith,47,M,Mombasa,True
4785,Nicholas,Bennett,63,F,Kakamega,True
4786,Anthony,Allen,46,M,Mombasa,False
4787,Michelle,Williams,78,M,Mombasa,True
4788,Alyssa,Elliott,31,F,Trans Nzoia,True
4789,Julie,Parker,76,F,Uasin Gishu,False
4790,Laura,Wright,30,M,Mombasa,True
4791,Samantha,Pena,57,M,Eldoret,True
4792,Jennifer,Hayden,68,F,Eldoret,False
4793,Katherine,Hall,52,M,Eldoret,False
4794,Christopher,Cross,24,F,Uasin Gishu,True
4795,Kyle,Hawkins,44,F,Nakuru,False
4796,Denise,Williams,63,M,Narok,False
4797,Natalie,Stuart,24,M,Uasin Gishu,True
4798,Ryan,White,24,M,Mombasa,True
4799,Amber,Taylor,19,M,Kakamega,False
4800,Juan,Thomas,53,F,Eldoret,True
4801,Lisa,Davis,28,F,Nakuru,True
4802,Amanda,Washington,70,F,Eldoret,False
4803,Juan,Pena,33,F,Turkana,True
4804,James,Nolan,33,F,Bungoma,False
4805,April,Barnett,57,M,Machakos,False
4806,Nicholas,Garcia,36,F,Vihiga,False
4807,Jared,Thompson,21,F,Mombasa,True
4808,Erin,Martinez,45,M,Kericho,False
4809,Crystal,Robinson,53,M,Kisumu,True
4810,Keith,Davis,18,F,Nakuru,True
4811,Jennifer,Pena,33,M,Kericho,False
4812,William,Long,46,M,Turkana,False
4813,Cynthia,Barber,75,F,Nairobi,True
4814,Tommy,Gonzales,18,M,Bungoma,True
4815,Daniel,Smith,59,F,Nakuru,True
4816,Donald,Wang,21,M,Mombasa,True
4817,Barry,Howard,59,F,Kisumu,False
4818,Jamie,Harmon,20,F,Eldoret,False
4819,Maria,Khan,75,F,Nakuru,False
4820,Kelsey,Martin,37,M,Nakuru,False
4821,Karen,Atkinson,24,M,Nairobi,False
4822,Yvonne,Moore,30,F,Kisumu,True
4823,Emily,Herrera,54,M,Kisumu,False
4824,Mark,Moore,52,M,Machakos,True
4825,Cathy,Wells,30,M,Eldoret,False
4826,Ariel,Little,64,F,Uasin Gishu,False
4827,Lisa,Baker,19,M,Kisumu,False
4828,Carol,Brady,44,F,Kakamega,True
4829,Alan,Warren,66,M,Nairobi,True
4830,Debbie,Mccormick,49,F,Kisumu,False
4831,Cynthia,Arias,71,F,Mombasa,True
4832,Katie,Smith,61,F,Eldoret,False
4833,Connie,Howard,33,M,Nairobi,True
4834,Stacy,Jones,18,M,Eldoret,False
4835,Sarah,Lam,42,M,Nairobi,True
4836,Katherine,Brewer,69,F,Nairobi,True
4837,Rhonda,Lee,23,F,Trans Nzoia,True
4838,Austin,Barnes,79,M,Kisumu,True
4839,Joshua,Olson,23,F,Trans Nzoia,True
4840,Wendy,Estrada,68,F,Nairobi,True
4841,Mark,Robertson,24,M,Nairobi,True
4842,Trevor,Perez,64,F,Nairobi,True
4843,Matthew,Lindsey,67,F,Eldoret,True
4844,William,Wallace,43,M,Kericho,True
4845,Tristan,Young,48,M,Kisii,True
4846,Christina,Sanchez,40,M,Kisumu,False
4847,Laura,Hutchinson,37,F,Mombasa,True
4848,John,Garza,72,M,Nairobi,True
4849,David,Hernandez,47,M,Machakos,False
4850,Christine,Robinson,25,M,Kericho,True
4851,Ivan,Burke,58,F,Machakos,True
4852,Martin,Richardson,61,F,Isiolo,True
4853,Emily,Maddox,55,F,Nairobi,False
4854,Scott,Hill,40,M,Nyeri,True
4855,Michael,Wright,67,F,Mombasa,False
4856,Paula,Fowler,25,M,Eldoret,True
4857,Thomas,Dalton,49,F,Nakuru,True
4858,Pedro,Schultz,65,F,Nairobi,False
4859,Leslie,Boyle,45,F,Mombasa,False
4860,Jay,Murray,72,M,Nairobi,False
4861,Rebecca,Murphy,25,F,Turkana,True
4862,Catherine,Howell,61,M,Nakuru,True
4863,Scott,Reid,63,M,Meru,True
4864,Christina,Smith,77,M,Meru,True
4865,David,Smith,79,M,Kisumu,True
4866,Lacey,Walker,68,F,Mombasa,True
4867,Jennifer,Reyes,66,M,Mombasa,True
4868,Michael,Rivers,57,M,Meru,False
4869,William,Hill,51,M,Kisumu,False
4870,James,Gutierrez,52,F,Nakuru,True
4871,Jillian,Matthews,18,M,Nakuru,True
4872,Brandon,Rogers,46,M,Nairobi,True
4873,Michelle,Austin,32,F,Eldoret,False
4874,Clarence,Evans,69,F,Kisumu,True
4875,Carolyn,Brady,44,M,Meru,True
4876,Misty,Ryan,36,F,Kisumu,False
4877,Courtney,Morrison,34,F,Nyeri,True
4878,David,Reynolds,79,M,Kisumu,False
4879,Andrew,Baker,31,M,Nakuru,True
4880,Dylan,Roberts,65,M,Nakuru,False
4881,Renee,Griffin,78,M,Nairobi,False
4882,Mary,Jones,45,M,Nakuru,False
4883,Dustin,Perry,58,F,Murang'a,False
4884,Kristin,Foster,18,M,Nakuru,False
4885,Colton,Trujillo,42,F,Kericho,True
4886,Kevin,Kerr,64,F,Nakuru,True
4887,Frank,Rogers,33,M,Nakuru,False
4888,Christina,Brooks,73,F,Mombasa,False
4889,David,Young,35,M,Kisumu,True
4890,Leslie,Mason,79,F,Mombasa,True
4891,Paula,Davis,61,M,Mombasa,False
4892,Amy,Lopez,67,F,Nakuru,True
4893,Sandra,Whitaker,63,M,Trans Nzoia,True
4894,Andrew,Ford,33,M,Nakuru,True
4895,Craig,Black,36,M,Nairobi,False
4896,Vincent,Davis,66,F,Eldoret,True
4897,Christopher,Thompson,78,F,Mombasa,False
4898,Samantha,Barber,18,M,Mombasa,False
4899,Dan,Riley,36,M,Kericho,True
4900,Jaclyn,Carpenter,41,F,Mombasa,False
4901,Erika,Lawson,71,F,Nakuru,False
4902,Warren,Cooke,52,F,Mombasa,True
4903,William,Franco,32,M,Eldoret,False
4904,Angel,Cummings,80,M,Murang'a,False
4905,Ronald,Ramos,69,F,Nakuru,True
4906,Mary,Smith,59,F,Nairobi,True
4907,Monica,Larsen,42,M,Bungoma,False
4908,Paul,Smith,23,F,Nakuru,True
4909,Angela,Jenkins,77,F,Nyeri,True
4910,Dylan,Hoffman,19,M,Nairobi,True
4911,Daniel,Flores,56,M,Mombasa,False
4912,Benjamin,Pennington,26,M,Kisumu,True
4913,Michelle,Freeman,48,F,Eldoret,True
4914,Sarah,Ward,30,M,Eldoret,True
4915,Terri,Williams,53,F,Nairobi,False
4916,Adam,Mendoza,18,F,Eldoret,False
4917,Claudia,Sims,52,M,Narok,False
4918,Karen,Phillips,55,F,Nakuru,False
4919,Kaitlin,Rivera,34,F,Nairobi,True
4920,Kimberly,Woods,59,M,Eldoret,False
4921,Kristopher,Willis,74,F,Vihiga,False
4922,Michael,Rivera,79,F,Nairobi,True
4923,Brian,Andrade,46,F,Bungoma,False
4924,Jason,Martinez,80,M,Mombasa,False
4925,Emily,Delgado,18,F,Eldoret,False
4926,Shane,Wright,31,M,Nairobi,True
4927,Tiffany,Espinoza,20,M,Kisumu,True
4928,Marcus,Mills,53,M,Mombasa,True
4929,Brandon,Ayala,41,F,Vihiga,True
4930,James,Ryan,46,M,Kisumu,False
4931,Robert,Arnold,26,M,Eldoret,True
4932,Sarah,Anderson,64,F,Eldoret,True
4933,Heidi,Vance,58,M,Trans Nzoia,False
4934,Tyler,Wright,72,M,Kisii,False
4935,Rhonda,Dominguez,77,F,Mombasa,True
4936,Kenneth,Harmon,21,M,Mombasa,True
4937,Steven,Keller,45,M,Eldoret,False
4938,William,Wilson,19,F,Trans Nzoia,True
4939,Cassidy,Gallagher,64,F,Nakuru,False
4940,Jerry,Melendez,35,F,Nakuru,False
4941,John,Hall,51,F,Narok,False
4942,Deborah,Preston,77,F,Meru,False
4943,Jeff,Kennedy,35,M,Nakuru,True
4944,Lauren,Kent,24,F,Kisumu,False
4945,Alejandro,Higgins,37,F,Isiolo,True
4946,Jessica,Arias,31,F,Turkana,True
4947,Matthew,Russell,57,M,Kisumu,True
4948,Gabrielle,Harvey,40,M,Kisumu,False
4949,James,Thompson,28,F,Kisumu,True
4950,Melissa,Hoffman,30,M,Mombasa,False
4951,George,Gould,52,F,Machakos,True
4952,Brandon,Marshall,43,M,Nairobi,True
4953,Regina,Hooper,21,F,Nairobi,False
4954,Linda,Cummings,63,M,Kisumu,False
4955,Evan,Brown,23,M,Nakuru,True
4956,Sheila,Wilson,22,F,Mombasa,False
4957,Kerry,Nelson,57,F,Nakuru,True
4958,Amber,Lawson,51,F,Mombasa,True
4959,Virginia,Owen,43,F,Nakuru,False
4960,Heather,Gallagher,53,F,Nakuru,False
4961,Christina,Peterson,50,M,Eldoret,False
4962,Matthew,Perry,34,M,Nakuru,True
4963,Lisa,Padilla,36,M,Mombasa,True
4964,Melissa,Barnes,56,F,Murang'a,False
4965,Julie,Montoya,18,M,Meru,True
4966,Tyler,Aguirre,71,M,Mombasa,False
4967,Beth,Rogers,67,M,Nakuru,False
4968,Keith,Schmidt,35,F,Kiambu,True
4969,Evan,Phillips,67,M,Nairobi,True
4970,Victoria,Erickson,72,M,Nakuru,False
4971,Karen,Ellison,72,F,Kiambu,True
4972,Savannah,Conrad,56,M,Mombasa,False
4973,Paul,Fox,46,M,Nairobi,False
4974,Patrick,Gibson,20,M,Nairobi,False
4975,Stephen,Wallace,77,M,Nyeri,True
4976,Tonya,Bond,32,F,Kisumu,False
4977,Evan,Baker,51,F,Narok,True
4978,James,Stanley,19,F,Nyeri,True
4979,John,Nelson,76,M,Eldoret,True
4980,William,Randolph,52,M,Turkana,False
4981,Alexandria,Roberts,71,M,Vihiga,True
4982,Laura,Hunter,44,M,Kiambu,False
4983,Jonathan,Wright,51,F,Eldoret,True
4984,James,Long,33,F,Kiambu,True
4985,Daniel,Taylor,79,F,Kakamega,False
4986,Kimberly,Butler,27,M,Kericho,False
4987,Mark,Chase,73,M,Trans Nzoia,True
4988,Sharon,Gardner,78,F,Mombasa,False
4989,Christopher,Valdez,28,F,Mombasa,False
4990,David,Howell,57,M,Eldoret,False
4991,Shannon,Moore,35,F,Mombasa,True
4992,John,Hansen,64,F,Mombasa,False
4993,Jennifer,Robinson,21,M,Nairobi,True
4994,Jennifer,Short,76,F,Vihiga,True
4995,Kimberly,Blackburn,60,M,Kericho,True
4996,Daniel,Nelson,22,F,Eldoret,True
4997,Bryan,Lyons,28,F,Kisumu,False
4998,Ernest,Vargas,72,M,Nakuru,True
4999,Stephanie,Brown,24,F,Mombasa,True
5000,Holly,Cunningham,42,M,Nairobi,False
5001,Darren,Hood,22,M,Kisumu,False
5002,Danny,Moss,22,M,Nakuru,False
5003,Allison,Reynolds,21,F,Bungoma,True
5004,John,Pierce,76,M,Nakuru,False
5005,Jesus,Bender,57,M,Uasin Gishu,True
5006,Natalie,Rodriguez,57,F,Mombasa,True
5007,Kari,Hernandez,18,M,Eldoret,True
5008,Margaret,Garcia,28,F,Nakuru,False
5009,Tracey,Watts,62,F,Nakuru,True
5010,Russell,Oliver,63,F,Eldoret,True
5011,Marcus,Nicholson,59,F,Uasin Gishu,False
5012,Brandon,Lee,37,F,Mombasa,True
5013,Larry,Galvan,64,M,Eldoret,False
5014,Carlos,Jenkins,72,M,Nakuru,False
5015,Christine,Gibson,21,M,Nairobi,True
5016,Kristen,Manning,75,M,Nakuru,True
5017,Kendra,Skinner,59,F,Nairobi,False
5018,Danny,Harris,26,M,Eldoret,False
5019,Destiny,Edwards,74,F,Mombasa,False
5020,Patricia,King,71,M,Kisumu,False
5021,Richard,Noble,41,F,Mombasa,False
5022,Richard,Munoz,76,F,Mombasa,True
5023,Rebecca,Johnson,32,F,Eldoret,True
5024,Daniel,Mcpherson,28,F,Nairobi,False
5025,Kenneth,Wood,23,M,Nairobi,False
5026,Victoria,Edwards,50,M,Nakuru,True
5027,Julie,Walker,66,F,Nakuru,False
5028,Katherine,Snyder,19,F,Nyeri,False
5029,David,Bailey,44,M,Bungoma,False
5030,Melissa,Johnson,75,F,Eldoret,False
5031,Melinda,Smith,74,F,Kiambu,True
5032,Samantha,Edwards,29,F,Mombasa,True
5033,Randall,Moore,29,M,Eldoret,True
5034,Mario,Cunningham,74,F,Kisumu,False
5035,Dawn,Frederick,60,F,Eldoret,False
5036,Kevin,Reynolds,51,F,Nakuru,False
5037,Ronald,Kaiser,72,M,Nairobi,True
5038,Mike,Morales,29,M,Nairobi,False
5039,Melinda,Mcgee,32,F,Turkana,True
5040,Karen,Pruitt,20,F,Kisumu,True
5041,Larry,Daniels,36,M,Nakuru,False
5042,Kevin,Bender,67,F,Eldoret,False
5043,Daniel,Martin,77,M,Uasin Gishu,True
5044,Andrew,Foster,35,M,Kiambu,False
5045,Sophia,Drake,46,F,Mombasa,False
5046,Ryan,James,27,M,Nairobi,False
5047,David,Sherman,28,F,Narok,True
5048,Andrew,Paul,58,F,Mombasa,True
5049,Andrea,Campbell,24,F,Kisumu,False
5050,Tommy,Thompson,44,M,Mombasa,True
5051,Michaela,Reeves,39,M,Meru,False
5052,Mark,Lewis,72,F,Mombasa,False
5053,Tina,Rice,18,M,Vihiga,True
5054,Brian,Garcia,21,F,Kisumu,True
5055,Kevin,Silva,61,M,Eldoret,True
5056,Christine,Morris,19,M,Kakamega,True
5057,Rose,Johnson,44,M,Nairobi,True
5058,Jeffrey,Wagner,58,F,Nakuru,False
5059,Breanna,West,70,M,Narok,True
5060,Ashley,Duncan,59,F,Nairobi,True
5061,Justin,Robertson,37,F,Nairobi,False
5062,Victoria,Hudson,67,M,Isiolo,True
5063,Sarah,Martin,32,F,Mombasa,False
5064,Theresa,Perez,79,M,Nakuru,True
5065,Melissa,Sanchez,25,M,Nairobi,False
5066,Jean,Edwards,23,M,Nakuru,True
5067,Suzanne,Lane,35,F,Meru,False
5068,Jennifer,Higgins,32,F,Nairobi,False
5069,Carrie,Gonzales,38,M,Nairobi,True
5070,Mario,Harris,61,F,Murang'a,True
5071,Jessica,Murphy,49,M,Nyeri,True
5072,Anna,Lee,55,M,Kisumu,False
5073,Mary,Smith,62,F,Eldoret,True
5074,Laura,Moore,64,M,Nakuru,True
5075,Kathryn,Weaver,20,F,Eldoret,True
5076,Anthony,Frederick,33,F,Nakuru,True
5077,Jessica,Smith,74,M,Kisumu,False
5078,Miranda,Romero,46,F,Eldoret,False
5079,Katherine,Mckenzie,67,F,Uasin Gishu,False
5080,Laurie,Kelley,78,M,Kakamega,False
5081,Christina,Jordan,70,F,Kisumu,True
5082,Stacy,Adams,44,M,Kiambu,False
5083,Scott,Wright,69,F,Kisumu,False
5084,Amanda,Hamilton,80,M,Isiolo,False
5085,Dustin,Vaughn,64,F,Kericho,False
5086,Amber,Flynn,38,M,Trans Nzoia,False
5087,Kaitlyn,Sosa,46,F,Eldoret,True
5088,Logan,Buck,32,F,Vihiga,False
5089,Michael,Erickson,71,M,Kisumu,True
5090,Lori,Williams,66,F,Nairobi,True
5091,Charles,Parker,25,M,Mombasa,True
5092,Paul,Watkins,21,M,Nyeri,False
5093,Alexandria,Miller,72,F,Nakuru,False
5094,Dawn,Burns,50,M,Eldoret,True
5095,Samantha,Skinner,77,M,Mombasa,True
5096,Danielle,Mcdonald,80,F,Kisumu,True
5097,Taylor,Webb,55,M,Eldoret,False
5098,Hannah,Lee,45,F,Trans Nzoia,True
5099,Rachel,Riley,74,M,Kericho,False
5100,Ivan,Jones,46,M,Uasin Gishu,False
5101,Nicholas,Finley,67,F,Uasin Gishu,True
5102,Andrew,Johnson,49,F,Nakuru,False
5103,Ashley,Jackson,74,M,Kisumu,True
5104,Janet,Cummings,78,F,Eldoret,False
5105,Beth,Webb,63,M,Kisii,True
5106,Katherine,Thomas,34,F,Mombasa,True
5107,Terry,Fisher,35,M,Turkana,False
5108,Rebecca,Cox,48,M,Turkana,False
5109,Tammy,Norris,72,F,Kisumu,False
5110,Louis,Gray,60,F,Nairobi,True
5111,Jessica,Brown,33,M,Nairobi,True
5112,Jose,Mcknight,70,M,Kisumu,True
5113,Margaret,Newman,24,M,Nairobi,True
5114,Christine,Melendez,28,M,Nairobi,True
5115,Sara,Williams,66,M,Eldoret,False
5116,Jill,Burton,19,F,Nairobi,True
5117,Raven,Estrada,72,M,Mombasa,False
5118,Patricia,Baker,51,M,Trans Nzoia,True
5119,Brandi,Sullivan,31,F,Mombasa,True
5120,Sara,Schultz,19,F,Nairobi,False
5121,Joel,Clark,31,M,Mombasa,False
5122,Scott,Garcia,30,F,Kiambu,True
5123,John,Guzman,46,F,Mombasa,True
5124,Charlotte,Hill,23,F,Nakuru,True
